LoanID,PaymentMonth,ScheduledAmount,AmountPaid,PaymentStatus
LN-107016,1,540.85,540.25,On-Time
LN-107016,2,540.85,537.94,On-Time
LN-107016,3,540.85,538.39,On-Time
LN-107016,4,540.85,536.23,on-time
LN-107016,5,540.85,535.01,On-Time
LN-107016,6,540.85,533.03,On-Time
LN-107016,7,540.85,539.1,On-Time
LN-107016,8,540.85,531.09,On-Time
LN-107016,9,540.85,535.02,On-Time
LN-107016,10,540.85,532.28,On-Time
LN-107016,11,540.85,539.04,On-Time
LN-107016,12,540.85,533.42,On-Time
LN-107017,1,121.25,119.73,On-Time
LN-107017,2,121.25,120.97,On-Time
LN-107017,3,121.25,120.91,On-Time
LN-107017,4,121.25,120.71,On-Time
LN-107017,5,121.25,119.7,On-Time
LN-107017,6,121.25,119.81,On-Time
LN-107017,7,121.25,119.9,On-Time
LN-107017,8,121.25,120.21,On-Time
LN-107017,9,121.25,120.38,Late
LN-107017,10,121.25,120.3,On-Time
LN-107017,11,121.25,120.47,On-Time
LN-107017,12,121.25,120.05,On-Time
LN-107018,1,248.63,244.13,On-Time
LN-107018,2,248.63,248.23,On-Time
LN-107018,3,248.63,247.93,On-Time
LN-107018,4,248.63,244.42,On-Time
LN-107018,5,248.63,247.53,On-Time
LN-107018,6,248.63,244.14,On-Time
LN-107018,7,248.63,244.88,On-Time
LN-107018,8,248.63,246.09,On-Time
LN-107018,9,248.63,245.24,On-Time
LN-107018,10,248.63,243.89,On-Time
LN-107018,11,248.63,248.22,On-Time
LN-107018,12,248.63,247.1,On-Time
LN-107019,1,144.56,143.75,On-Time
LN-107019,2,144.56,142.57,Late
LN-107019,3,144.56,143.63,On-Time
LN-107019,4,144.56,142.14,On-Time
LN-107019,5,144.56,143.48,On-Time
LN-107019,6,144.56,142.09,On-Time
LN-107019,7,144.56,143.32,On-Time
LN-107019,8,144.56,143.49,On-Time
LN-107019,9,144.56,142.05,On-Time
LN-107019,10,144.56,144.05,On-Time
LN-107019,11,144.56,144.36,On-Time
LN-107019,12,144.56,143.42,On-Time
LN-107020,1,757.7,745.93,On-Time
LN-107020,2,757.7,752.0,On-Time
LN-107020,3,757.7,746.88,On-Time
LN-107020,4,757.7,757.1,On-Time
LN-107020,5,757.7,750.39,On-Time
LN-107020,6,757.7,756.23,Late
LN-107020,7,757.7,755.84,On-Time
LN-107020,8,757.7,747.04,On-Time
LN-107020,9,757.7,0.0,Missed
LN-107020,10,757.7,744.72,On-Time
LN-107020,11,757.7,752.61,On-Time
LN-107020,12,757.7,747.47,On-Time
LN-107021,1,376.32,370.5,On-Time
LN-107021,2,376.32,370.05,On-Time
LN-107021,3,376.32,369.53,Late
LN-107021,4,376.32,376.01,On-Time
LN-107021,5,376.32,374.15,On-Time
LN-107021,6,376.32,374.14,On-Time
LN-107021,7,376.32,375.06,On-Time
LN-107021,8,376.32,373.34,On-Time
LN-107021,9,376.32,372.81,On-Time
LN-107021,10,376.32,372.99,On-Time
LN-107021,11,376.32,373.56,On-Time
LN-107021,12,376.32,372.1,On-Time
LN-107022,1,272.18,269.68,On-Time
LN-107022,2,272.18,267.57,On-Time
LN-107022,3,272.18,269.34,On-Time
LN-107022,4,272.18,266.92,On-Time
LN-107022,5,272.18,268.92,On-Time
LN-107022,6,272.18,268.25,On-Time
LN-107022,7,272.18,270.21,On-Time
LN-107022,8,272.18,269.32,On-Time
LN-107022,9,272.18,269.35,On-Time
LN-107022,10,272.18,270.62,On-Time
LN-107022,11,272.18,268.65,On-Time
LN-107022,12,272.18,270.93,Late
LN-107023,1,103.37,102.32,On-Time
LN-107023,2,103.37,103.08,On-Time
LN-107023,3,103.37,101.65,On-Time
LN-107023,4,103.37,101.91,On-Time
LN-107023,5,103.37,101.83,On-Time
LN-107023,6,103.37,102.11,On-Time
LN-107023,7,103.37,102.46,On-Time
LN-107023,8,103.37,101.93,On-Time
LN-107023,9,103.37,101.95,On-Time
LN-107023,10,103.37,101.87,On-Time
LN-107023,11,103.37,0.0,Missed
LN-107023,12,103.37,101.35,On-Time
LN-107024,1,270.43,266.63,On-Time
LN-107024,2,270.43,269.66,On-Time
LN-107024,3,270.43,267.04,on-time
LN-107024,4,270.43,266.73,On-Time
LN-107024,5,270.43,270.42,On-Time
LN-107024,6,270.43,269.42,On-Time
LN-107024,7,270.43,267.68,On-Time
LN-107024,8,270.43,268.32,On-Time
LN-107024,9,270.43,268.76,On-Time
LN-107024,10,270.43,270.36,On-Time
LN-107024,11,270.43,267.42,On-Time
LN-107024,12,270.43,268.22,On-Time
LN-107025,1,326.68,325.48,Late
LN-107025,2,326.68,323.94,On-Time
LN-107025,3,326.68,322.39,On-Time
LN-107025,4,326.68,323.57,On-Time
LN-107025,5,326.68,320.33,On-Time
LN-107025,6,326.68,325.62,Late
LN-107025,7,326.68,323.56,On-Time
LN-107025,8,326.68,323.22,On-Time
LN-107025,9,326.68,325.76,On-Time
LN-107025,10,326.68,320.24,Late
LN-107025,11,326.68,321.7,On-Time
LN-107025,12,326.68,321.53,On-Time
LN-107026,1,120.45,118.16,On-Time
LN-107026,2,120.45,119.85,Late
LN-107026,3,120.45,118.55,On-Time
LN-107026,4,120.45,119.55,On-Time
LN-107026,5,120.45,119.24,On-Time
LN-107026,6,120.45,118.24,On-Time
LN-107026,7,120.45,120.03,On-Time
LN-107026,8,120.45,120.01,On-Time
LN-107026,9,120.45,119.36,On-Time
LN-107026,10,120.45,119.92,On-Time
LN-107026,11,120.45,120.25,On-Time
LN-107026,12,120.45,118.43,Late
LN-107027,1,749.44,748.81,On-Time
LN-107027,2,749.44,746.11,Late
LN-107027,3,749.44,739.54,On-Time
LN-107027,4,749.44,734.77,On-Time
LN-107027,5,749.44,741.76,On-Time
LN-107027,6,749.44,741.99,On-Time
LN-107027,7,749.44,739.05,On-Time
LN-107027,8,749.44,737.55,On-Time
LN-107027,9,749.44,745.56,On-Time
LN-107027,10,749.44,735.11,On-Time
LN-107027,11,749.44,739.33,On-Time
LN-107027,12,749.44,745.9,On-Time
LN-107028,1,848.08,845.7,On-Time
LN-107028,2,848.08,842.55,On-Time
LN-107028,3,848.08,0.0,Missed
LN-107028,4,848.08,831.39,On-Time
LN-107028,5,848.08,837.19,On-Time
LN-107028,6,848.08,846.87,On-Time
LN-107028,7,848.08,847.13,On-Time
LN-107028,8,848.08,846.73,On-Time
LN-107028,9,848.08,832.72,On-Time
LN-107028,10,848.08,837.16,On-Time
LN-107028,11,848.08,836.83,On-Time
LN-107028,12,848.08,838.92,On-Time
LN-107029,1,296.12,290.96,Late
LN-107029,2,296.12,293.2,On-Time
LN-107029,3,296.12,295.74,On-Time
LN-107029,4,296.12,295.33,On-Time
LN-107029,5,296.12,294.73,On-Time
LN-107029,6,296.12,293.63,On-Time
LN-107029,7,296.12,291.97,On-Time
LN-107029,8,296.12,294.55,Late
LN-107029,9,296.12,292.94,On-Time
LN-107029,10,296.12,293.96,On-Time
LN-107029,11,296.12,290.46,On-Time
LN-107029,12,296.12,292.84,On-Time
LN-107030,1,185.86,185.34,On-Time
LN-107030,2,185.86,,Missed
LN-107030,3,185.86,183.83,On-Time
LN-107030,4,185.86,182.78,On-Time
LN-107030,5,185.86,183.97,Late
LN-107030,6,185.86,182.52,On-Time
LN-107030,7,185.86,184.9,On-Time
LN-107030,8,185.86,183.65,On-Time
LN-107030,9,185.86,183.55,On-Time
LN-107030,10,185.86,185.75,On-Time
LN-107030,11,185.86,184.84,On-Time
LN-107030,12,185.86,183.36,On-Time
LN-107031,1,1362.27,1360.48,On-Time
LN-107031,2,1362.27,1335.55,On-Time
LN-107031,3,1362.27,1346.72,On-Time
LN-107031,4,1362.27,1356.31,On-Time
LN-107031,5,1362.27,1339.74,On-Time
LN-107031,6,1362.27,1340.03,on-time
LN-107031,7,1362.27,1336.27,On-Time
LN-107031,8,1362.27,1336.8,On-Time
LN-107031,9,1362.27,1344.19,On-Time
LN-107031,10,1362.27,1359.53,On-Time
LN-107031,11,1362.27,1343.0,On-Time
LN-107031,12,1362.27,1341.31,On-Time
LN-107032,1,641.84,633.76,On-Time
LN-107032,2,641.84,,Missed
LN-107032,3,641.84,,Missed
LN-107032,4,641.84,637.16,On-Time
LN-107032,5,641.84,640.45,On-Time
LN-107032,6,641.84,640.94,On-Time
LN-107032,7,641.84,637.6,On-Time
LN-107032,8,641.84,0.0,Missed
LN-107032,9,641.84,0.0,Missed
LN-107032,10,641.84,640.27,On-Time
LN-107032,11,641.84,,Missed
LN-107032,12,641.84,631.46,On-Time
LN-107033,1,111.98,110.29,On-Time
LN-107033,2,111.98,111.2,On-Time
LN-107033,3,111.98,111.46,Late
LN-107033,4,111.98,110.25,On-Time
LN-107033,5,111.98,110.66,On-Time
LN-107033,6,111.98,111.81,Late
LN-107033,7,111.98,110.9,On-Time
LN-107033,8,111.98,111.77,on-time
LN-107033,9,111.98,110.49,LATE
LN-107033,10,111.98,111.97,On-Time
LN-107033,11,111.98,111.36,On-Time
LN-107033,12,111.98,111.81,Late
LN-107034,1,230.68,226.32,On-Time
LN-107034,2,230.68,228.75,On-Time
LN-107034,3,230.68,227.02,On-Time
LN-107034,4,230.68,228.7,On-Time
LN-107034,5,230.68,226.82,On-Time
LN-107034,6,230.68,229.51,On-Time
LN-107034,7,230.68,229.71,ON-TIME
LN-107034,8,230.68,229.98,On-Time
LN-107034,9,230.68,229.57,On-Time
LN-107034,10,230.68,227.17,On-Time
LN-107034,11,230.68,230.26,On-Time
LN-107034,12,230.68,226.91,On-Time
LN-107035,1,530.01,524.86,On-Time
LN-107035,2,530.01,519.87,On-Time
LN-107035,3,530.01,528.53,Late
LN-107035,4,530.01,520.14,Late
LN-107035,5,530.01,524.18,On-Time
LN-107035,6,530.01,529.18,on-time
LN-107035,7,530.01,525.79,Late
LN-107035,8,530.01,523.88,On-Time
LN-107035,9,530.01,523.55,On-Time
LN-107035,10,530.01,0.0,Missed
LN-107035,11,530.01,519.75,On-Time
LN-107035,12,530.01,,Missed
LN-107036,1,855.85,842.38,On-Time
LN-107036,2,855.85,846.31,On-Time
LN-107036,3,855.85,838.74,On-Time
LN-107036,4,855.85,840.35,On-Time
LN-107036,5,855.85,840.83,On-Time
LN-107036,6,855.85,843.52,On-Time
LN-107036,7,855.85,846.07,On-Time
LN-107036,8,855.85,851.99,On-Time
LN-107036,9,855.85,841.39,On-Time
LN-107036,10,855.85,838.97,On-Time
LN-107036,11,855.85,840.33,On-Time
LN-107036,12,855.85,841.45,On-Time
LN-107037,1,690.38,686.6,On-Time
LN-107037,2,690.38,680.08,On-Time
LN-107037,3,690.38,682.38,Late
LN-107037,4,690.38,676.57,On-Time
LN-107037,5,690.38,683.9,Late
LN-107037,6,690.38,684.88,On-Time
LN-107037,7,690.38,680.92,On-Time
LN-107037,8,690.38,689.28,On-Time
LN-107037,9,690.38,678.33,On-Time
LN-107037,10,690.38,681.12,Late
LN-107037,11,690.38,,Missed
LN-107037,12,690.38,687.56,On-Time
LN-107038,1,331.3,325.68,On-Time
LN-107038,2,331.3,329.37,On-Time
LN-107038,3,331.3,326.04,On-Time
LN-107038,4,331.3,325.24,On-Time
LN-107038,5,331.3,330.83,On-Time
LN-107038,6,331.3,331.02,Late
LN-107038,7,331.3,331.29,On-Time
LN-107038,8,331.3,328.48,On-Time
LN-107038,9,331.3,328.94,On-Time
LN-107038,10,331.3,326.54,On-Time
LN-107038,11,331.3,325.8,On-Time
LN-107038,12,331.3,325.75,On-Time
LN-107039,1,379.05,376.39,On-Time
LN-107039,2,379.05,373.63,On-Time
LN-107039,3,379.05,374.87,On-Time
LN-107039,4,379.05,373.15,On-Time
LN-107039,5,379.05,373.58,On-Time
LN-107039,6,379.05,371.62,On-Time
LN-107039,7,379.05,372.88,On-Time
LN-107039,8,379.05,378.17,On-Time
LN-107039,9,379.05,372.0,On-Time
LN-107039,10,379.05,372.12,On-Time
LN-107039,11,379.05,378.02,Late
LN-107039,12,379.05,378.96,On-Time
LN-107040,1,248.27,246.38,On-Time
LN-107040,2,248.27,246.69,on-time
LN-107040,3,248.27,243.8,On-Time
LN-107040,4,248.27,246.01,On-Time
LN-107040,5,248.27,247.72,On-Time
LN-107040,6,248.27,247.06,On-Time
LN-107040,7,248.27,245.91,On-Time
LN-107040,8,248.27,244.47,On-Time
LN-107040,9,248.27,246.66,On-Time
LN-107040,10,248.27,245.11,On-Time
LN-107040,11,248.27,244.96,On-Time
LN-107040,12,248.27,245.04,On-Time
LN-107041,1,788.82,774.49,On-Time
LN-107041,2,788.82,778.09,On-Time
LN-107041,3,788.82,774.86,On-Time
LN-107041,4,788.82,773.24,On-Time
LN-107041,5,788.82,778.2,On-Time
LN-107041,6,788.82,776.08,On-Time
LN-107041,7,788.82,781.48,On-Time
LN-107041,8,788.82,774.15,On-Time
LN-107041,9,788.82,777.43,On-Time
LN-107041,10,788.82,776.82,On-Time
LN-107041,11,788.82,783.74,On-Time
LN-107041,12,788.82,788.14,On-Time
LN-107042,1,293.58,290.97,On-Time
LN-107042,2,293.58,287.89,On-Time
LN-107042,3,293.58,288.56,On-Time
LN-107042,4,293.58,290.66,On-Time
LN-107042,5,293.58,291.74,On-Time
LN-107042,6,293.58,289.6,Late
LN-107042,7,293.58,287.73,On-Time
LN-107042,8,293.58,293.34,On-Time
LN-107042,9,293.58,288.24,On-Time
LN-107042,10,293.58,293.07,On-Time
LN-107042,11,293.58,288.88,On-Time
LN-107042,12,293.58,288.01,On-Time
LN-107043,1,129.6,128.17,On-Time
LN-107043,2,129.6,129.05,On-Time
LN-107043,3,129.6,128.37,On-Time
LN-107043,4,129.6,128.44,On-Time
LN-107043,5,129.6,129.51,On-Time
LN-107043,6,129.6,129.05,On-Time
LN-107043,7,129.6,128.39,On-Time
LN-107043,8,129.6,128.91,Late
LN-107043,9,129.6,128.04,On-Time
LN-107043,10,129.6,127.5,on-time
LN-107043,11,129.6,0.0,Missed
LN-107043,12,129.6,127.65,On-Time
LN-107044,1,108.55,0.0,Missed
LN-107044,2,108.55,107.83,On-Time
LN-107044,3,108.55,107.53,On-Time
LN-107044,4,108.55,106.64,On-Time
LN-107044,5,108.55,107.41,On-Time
LN-107044,6,108.55,106.69,On-Time
LN-107044,7,108.55,107.33,On-Time
LN-107044,8,108.55,108.4,On-Time
LN-107044,9,108.55,107.08,On-Time
LN-107044,10,108.55,108.38,On-Time
LN-107044,11,108.55,107.51,On-Time
LN-107044,12,108.55,107.34,On-Time
LN-107045,1,1077.66,1070.48,Late
LN-107045,2,1077.66,0.0,Missed
LN-107045,3,1077.66,1060.24,On-Time
LN-107045,4,1077.66,1069.84,On-Time
LN-107045,5,1077.66,1072.02,On-Time
LN-107045,6,1077.66,1065.43,On-Time
LN-107045,7,1077.66,0.0,Missed
LN-107045,8,1077.66,1068.86,On-Time
LN-107045,9,1077.66,1061.85,On-Time
LN-107045,10,1077.66,1075.01,On-Time
LN-107045,11,1077.66,,Missed
LN-107045,12,1077.66,,Missed
LN-107046,1,193.09,192.78,On-Time
LN-107046,2,193.09,190.09,ON-TIME
LN-107046,3,193.09,190.21,On-Time
LN-107046,4,193.09,191.57,On-Time
LN-107046,5,193.09,191.85,On-Time
LN-107046,6,193.09,192.19,On-Time
LN-107046,7,193.09,190.87,On-Time
LN-107046,8,193.09,190.17,On-Time
LN-107046,9,193.09,192.13,Late
LN-107046,10,193.09,192.16,On-Time
LN-107046,11,193.09,190.82,On-Time
LN-107046,12,193.09,192.97,On-Time
LN-107047,1,1012.6,,Missed
LN-107047,2,1012.6,999.03,On-Time
LN-107047,3,1012.6,1003.88,On-Time
LN-107047,4,1012.6,997.2,On-Time
LN-107047,5,1012.6,998.03,On-Time
LN-107047,6,1012.6,1003.75,Late
LN-107047,7,1012.6,1009.95,Late
LN-107047,8,1012.6,1003.0,On-Time
LN-107047,9,1012.6,1003.58,On-Time
LN-107047,10,1012.6,1004.98,On-Time
LN-107047,11,1012.6,1007.77,On-Time
LN-107047,12,1012.6,1000.11,On-Time
LN-107048,1,457.23,448.24,On-Time
LN-107048,2,457.23,449.87,On-Time
LN-107048,3,457.23,456.82,Late
LN-107048,4,457.23,453.84,On-Time
LN-107048,5,457.23,456.46,On-Time
LN-107048,6,457.23,453.63,On-Time
LN-107048,7,457.23,449.44,On-Time
LN-107048,8,457.23,455.39,On-Time
LN-107048,9,457.23,448.89,Late
LN-107048,10,457.23,449.13,On-Time
LN-107048,11,457.23,449.43,On-Time
LN-107048,12,457.23,456.55,On-Time
LN-107049,1,227.03,222.53,On-Time
LN-107049,2,227.03,226.26,On-Time
LN-107049,3,227.03,224.18,On-Time
LN-107049,4,227.03,224.83,On-Time
LN-107049,5,227.03,225.5,On-Time
LN-107049,6,227.03,223.35,On-Time
LN-107049,7,227.03,225.23,On-Time
LN-107049,8,227.03,224.7,On-Time
LN-107049,9,227.03,222.56,On-Time
LN-107049,10,227.03,0.0,Missed
LN-107049,11,227.03,222.83,on-time
LN-107049,12,227.03,225.62,On-Time
LN-107050,1,247.11,244.62,on-time
LN-107050,2,247.11,243.28,On-Time
LN-107050,3,247.11,245.75,On-Time
LN-107050,4,247.11,245.75,On-Time
LN-107050,5,247.11,244.16,On-Time
LN-107050,6,247.11,244.19,On-Time
LN-107050,7,247.11,242.97,On-Time
LN-107050,8,247.11,245.39,On-Time
LN-107050,9,247.11,246.06,On-Time
LN-107050,10,247.11,245.21,On-Time
LN-107050,11,247.11,246.37,On-Time
LN-107050,12,247.11,244.61,On-Time
LN-107051,1,480.32,472.94,On-Time
LN-107051,2,480.32,479.19,On-Time
LN-107051,3,480.32,0.0,Missed
LN-107051,4,480.32,478.26,On-Time
LN-107051,5,480.32,474.17,On-Time
LN-107051,6,480.32,,Missed
LN-107051,7,480.32,473.42,On-Time
LN-107051,8,480.32,0.0,Missed
LN-107051,9,480.32,473.44,On-Time
LN-107051,10,480.32,471.22,On-Time
LN-107051,11,480.32,478.04,On-Time
LN-107051,12,480.32,,Missed
LN-107052,1,317.92,316.71,On-Time
LN-107052,2,317.92,315.75,On-Time
LN-107052,3,317.92,313.3,On-Time
LN-107052,4,317.92,316.58,On-Time
LN-107052,5,317.92,312.3,On-Time
LN-107052,6,317.92,314.34,on-time
LN-107052,7,317.92,312.79,On-Time
LN-107052,8,317.92,313.08,On-Time
LN-107052,9,317.92,311.93,On-Time
LN-107052,10,317.92,316.28,On-Time
LN-107052,11,317.92,311.97,On-Time
LN-107052,12,317.92,315.47,On-Time
LN-107053,1,607.01,601.91,On-Time
LN-107053,2,607.01,604.74,On-Time
LN-107053,3,607.01,604.06,On-Time
LN-107053,4,607.01,0.0,Missed
LN-107053,5,607.01,603.93,On-Time
LN-107053,6,607.01,605.14,On-Time
LN-107053,7,607.01,601.39,On-Time
LN-107053,8,607.01,599.3,On-Time
LN-107053,9,607.01,602.3,On-Time
LN-107053,10,607.01,601.44,On-Time
LN-107053,11,607.01,606.65,On-Time
LN-107053,12,607.01,594.98,On-Time
LN-107054,1,155.74,154.49,On-Time
LN-107054,2,155.74,153.03,On-Time
LN-107054,3,155.74,154.41,On-Time
LN-107054,4,155.74,153.54,On-Time
LN-107054,5,155.74,154.07,On-Time
LN-107054,6,155.74,155.68,Late
LN-107054,7,155.74,152.72,On-Time
LN-107054,8,155.74,152.67,On-Time
LN-107054,9,155.74,153.68,Late
LN-107054,10,155.74,,Missed
LN-107054,11,155.74,153.62,Late
LN-107054,12,155.74,154.43,On-Time
LN-107055,1,848.42,836.3,On-Time
LN-107055,2,848.42,843.72,On-Time
LN-107055,3,848.42,842.04,On-Time
LN-107055,4,848.42,848.32,Late
LN-107055,5,848.42,837.68,On-Time
LN-107055,6,848.42,835.31,On-Time
LN-107055,7,848.42,837.38,On-Time
LN-107055,8,848.42,836.98,Late
LN-107055,9,848.42,832.78,On-Time
LN-107055,10,848.42,846.43,On-Time
LN-107055,11,848.42,840.48,On-Time
LN-107055,12,848.42,836.38,Late
LN-107056,1,177.79,,Missed
LN-107056,2,177.79,175.61,On-Time
LN-107056,3,177.79,176.45,On-Time
LN-107056,4,177.79,176.73,On-Time
LN-107056,5,177.79,176.7,On-Time
LN-107056,6,177.79,177.42,On-Time
LN-107056,7,177.79,174.46,On-Time
LN-107056,8,177.79,177.63,On-Time
LN-107056,9,177.79,177.12,On-Time
LN-107056,10,177.79,174.27,On-Time
LN-107056,11,177.79,175.13,On-Time
LN-107056,12,177.79,174.84,On-Time
LN-107057,1,669.56,668.87,On-Time
LN-107057,2,669.56,667.29,On-Time
LN-107057,3,669.56,657.46,On-Time
LN-107057,4,669.56,664.96,On-Time
LN-107057,5,669.56,658.93,On-Time
LN-107057,6,669.56,667.78,On-Time
LN-107057,7,669.56,657.97,On-Time
LN-107057,8,669.56,658.93,On-Time
LN-107057,9,669.56,661.78,On-Time
LN-107057,10,669.56,663.16,On-Time
LN-107057,11,669.56,659.03,On-Time
LN-107057,12,669.56,657.61,On-Time
LN-107058,1,534.4,528.72,On-Time
LN-107058,2,534.4,530.56,On-Time
LN-107058,3,534.4,523.97,On-Time
LN-107058,4,534.4,530.14,On-Time
LN-107058,5,534.4,531.94,On-Time
LN-107058,6,534.4,532.94,On-Time
LN-107058,7,534.4,528.87,On-Time
LN-107058,8,534.4,533.82,On-Time
LN-107058,9,534.4,527.6,On-Time
LN-107058,10,534.4,528.01,On-Time
LN-107058,11,534.4,524.09,On-Time
LN-107058,12,534.4,526.08,On-Time
LN-107059,1,539.52,530.06,On-Time
LN-107059,2,539.52,0.0,Missed
LN-107059,3,539.52,539.46,On-Time
LN-107059,4,539.52,535.17,On-Time
LN-107059,5,539.52,0.0,Missed
LN-107059,6,539.52,535.23,Late
LN-107059,7,539.52,534.63,On-Time
LN-107059,8,539.52,530.04,On-Time
LN-107059,9,539.52,539.4,On-Time
LN-107059,10,539.52,536.39,On-Time
LN-107059,11,539.52,531.89,On-Time
LN-107059,12,539.52,539.27,On-Time
LN-107060,1,423.88,416.77,On-Time
LN-107060,2,423.88,,Missed
LN-107060,3,423.88,420.67,On-Time
LN-107060,4,423.88,416.88,On-Time
LN-107060,5,423.88,0.0,Missed
LN-107060,6,423.88,419.45,On-Time
LN-107060,7,423.88,418.03,On-Time
LN-107060,8,423.88,0.0,Missed
LN-107060,9,423.88,0.0,Missed
LN-107060,10,423.88,0.0,missed
LN-107060,11,423.88,,Missed
LN-107060,12,423.88,420.03,On-Time
LN-107061,1,1248.84,1246.03,On-Time
LN-107061,2,1248.84,1238.39,On-Time
LN-107061,3,1248.84,0.0,Missed
LN-107061,4,1248.84,1236.29,On-Time
LN-107061,5,1248.84,,Missed
LN-107061,6,1248.84,0.0,Missed
LN-107061,7,1248.84,1232.6,On-Time
LN-107061,8,1248.84,0.0,Missed
LN-107061,9,1248.84,0.0,Missed
LN-107061,10,1248.84,1243.35,On-Time
LN-107061,11,1248.84,1239.68,On-Time
LN-107061,12,1248.84,1245.42,On-Time
LN-107062,1,481.9,477.95,On-Time
LN-107062,2,481.9,473.68,On-Time
LN-107062,3,481.9,479.69,On-Time
LN-107062,4,481.9,479.08,On-Time
LN-107062,5,481.9,479.78,On-Time
LN-107062,6,481.9,476.19,On-Time
LN-107062,7,481.9,473.02,On-Time
LN-107062,8,481.9,478.22,On-Time
LN-107062,9,481.9,478.11,Late
LN-107062,10,481.9,476.57,On-Time
LN-107062,11,481.9,472.91,Late
LN-107062,12,481.9,481.52,On-Time
LN-107063,1,283.08,280.83,On-Time
LN-107063,2,283.08,281.7,On-Time
LN-107063,3,283.08,278.88,On-Time
LN-107063,4,283.08,280.13,On-Time
LN-107063,5,283.08,280.62,on-time
LN-107063,6,283.08,282.61,On-Time
LN-107063,7,283.08,279.27,On-Time
LN-107063,8,283.08,282.45,On-Time
LN-107063,9,283.08,278.42,On-Time
LN-107063,10,283.08,278.6,On-Time
LN-107063,11,283.08,278.84,On-Time
LN-107063,12,283.08,278.18,On-Time
LN-107064,1,304.35,299.14,On-Time
LN-107064,2,304.35,298.95,On-Time
LN-107064,3,304.35,,Missed
LN-107064,4,304.35,301.62,On-Time
LN-107064,5,304.35,0.0,Missed
LN-107064,6,304.35,302.46,On-Time
LN-107064,7,304.35,0.0,Missed
LN-107064,8,304.35,,Missed
LN-107064,9,304.35,,MISSED
LN-107064,10,304.35,302.54,On-Time
LN-107064,11,304.35,300.2,On-Time
LN-107064,12,304.35,300.21,On-Time
LN-107065,1,413.78,406.75,On-Time
LN-107065,2,413.78,411.19,On-Time
LN-107065,3,413.78,412.69,On-Time
LN-107065,4,413.78,408.08,On-Time
LN-107065,5,413.78,0.0,MISSED
LN-107065,6,413.78,409.09,On-Time
LN-107065,7,413.78,410.72,On-Time
LN-107065,8,413.78,413.29,On-Time
LN-107065,9,413.78,408.33,Late
LN-107065,10,413.78,406.9,On-Time
LN-107065,11,413.78,410.28,On-Time
LN-107065,12,413.78,407.11,On-Time
LN-107066,1,398.3,397.91,On-Time
LN-107066,2,398.3,390.47,On-Time
LN-107066,3,398.3,390.93,On-Time
LN-107066,4,398.3,390.79,On-Time
LN-107066,5,398.3,393.32,On-Time
LN-107066,6,398.3,391.69,On-Time
LN-107066,7,398.3,390.62,On-Time
LN-107066,8,398.3,398.0,Late
LN-107066,9,398.3,392.12,On-Time
LN-107066,10,398.3,397.44,On-Time
LN-107066,11,398.3,394.05,On-Time
LN-107066,12,398.3,398.28,On-Time
LN-107067,1,458.85,456.48,On-Time
LN-107067,2,458.85,453.62,Late
LN-107067,3,458.85,456.68,On-Time
LN-107067,4,458.85,452.28,On-Time
LN-107067,5,458.85,455.95,On-Time
LN-107067,6,458.85,458.17,On-Time
LN-107067,7,458.85,450.69,on-time
LN-107067,8,458.85,458.28,On-Time
LN-107067,9,458.85,450.06,On-Time
LN-107067,10,458.85,452.77,On-Time
LN-107067,11,458.85,451.34,On-Time
LN-107067,12,458.85,457.21,On-Time
LN-107068,1,528.35,524.7,On-Time
LN-107068,2,528.35,521.58,On-Time
LN-107068,3,528.35,520.32,On-Time
LN-107068,4,528.35,521.67,On-Time
LN-107068,5,528.35,524.89,On-Time
LN-107068,6,528.35,522.23,On-Time
LN-107068,7,528.35,518.6,On-Time
LN-107068,8,528.35,522.02,On-Time
LN-107068,9,528.35,520.52,On-Time
LN-107068,10,528.35,518.95,Late
LN-107068,11,528.35,520.96,Late
LN-107068,12,528.35,522.22,On-Time
LN-107069,1,218.17,216.03,On-Time
LN-107069,2,218.17,216.68,On-Time
LN-107069,3,218.17,215.63,On-Time
LN-107069,4,218.17,215.29,On-Time
LN-107069,5,218.17,215.9,Late
LN-107069,6,218.17,215.01,On-Time
LN-107069,7,218.17,216.18,On-Time
LN-107069,8,218.17,217.28,On-Time
LN-107069,9,218.17,216.47,On-Time
LN-107069,10,218.17,215.9,On-Time
LN-107069,11,218.17,214.34,On-Time
LN-107069,12,218.17,217.02,On-Time
LN-107070,1,834.19,827.58,On-Time
LN-107070,2,834.19,822.32,On-Time
LN-107070,3,834.19,831.55,On-Time
LN-107070,4,834.19,,Missed
LN-107070,5,834.19,831.8,Late
LN-107070,6,834.19,818.95,On-Time
LN-107070,7,834.19,,Missed
LN-107070,8,834.19,823.72,Late
LN-107070,9,834.19,0.0,Missed
LN-107070,10,834.19,0.0,Missed
LN-107070,11,834.19,,Missed
LN-107070,12,834.19,826.91,On-Time
LN-107071,1,203.67,201.93,On-Time
LN-107071,2,203.67,202.14,On-Time
LN-107071,3,203.67,203.32,On-Time
LN-107071,4,203.67,202.48,On-Time
LN-107071,5,203.67,200.25,On-Time
LN-107071,6,203.67,201.37,On-Time
LN-107071,7,203.67,200.01,On-Time
LN-107071,8,203.67,200.61,On-Time
LN-107071,9,203.67,199.9,On-Time
LN-107071,10,203.67,203.08,Late
LN-107071,11,203.67,201.47,On-Time
